IDENTIFIER.OTHER,DC.TITLE,DC.DESCRIPTION.ABSTRACT,DC.CONTRIBUTOR.AUTHOR,DC.CONTRIBUTOR.OTHER,DC.DATE.ISSUED,DC.DATE.CREATED,DC.COVERAGE.TEMPORAL,DC.TITLE.FILENAME ,DC.DESCRIPTION.FILENAME,DC.TYPE,DC.RIGHTS.ACCESS,DC.DATE.OPEN,DC.RIGHTS.COPYRIGHT,DC.LANGUAGE.ISO
9811_0003_00790,Fresh Convocation 6.0,,"Duderstadt, James J.",,2015,undated,,jjd1554.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00791,Fresh Convocation 6.0,,"Duderstadt, James J.",,2015,undated,,jjd1555.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00792,Fresh Convocation 6.0,,"Duderstadt, James J.",,2015,undated,,jjd1556.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00793,Fresh Convocation 6.0,,"Duderstadt, James J.",,2015,undated,,jjd1557.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00794,Fresh Convocation 6.0,,"Duderstadt, James J.",,2015,undated,,jjd1558.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00795,Fresh Convocation 6.0,,"Duderstadt, James J.",,2015,undated,,jjd1559.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00796,Fresh Convocation 6.0,,"Duderstadt, James J.",,2015,undated,,jjd1560.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00797,Fresh Convocation 6.0,,"Duderstadt, James J.",,2015,undated,,jjd1561.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00798,Fresh Convocation 6.0,,"Duderstadt, James J.",,2015,undated,,jjd1562.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00799,Fresh Convocation 6.0,,"Duderstadt, James J.",,2015,undated,,jjd1426.doc,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00800,Affirm Action Op-Ed,,"Duderstadt, James J.",,2015,1996-03-18,,jjd1426.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00801,Affirm Action Op-Ed,,"Duderstadt, James J.",,2015,1996-03-18,,jjd1427.doc,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00802,Alumni Dinner,,"Duderstadt, James J.",,2015,1996-04-28,,jjd1427.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00803,Alumni Dinner,,"Duderstadt, James J.",,2015,1996-04-28,,jjd1428.doc,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00804,Alumni Talk,,"Duderstadt, James J.",,2015,1996-04-10,,jjd1428.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00805,Alumni Talk,,"Duderstadt, James J.",,2015,1996-04-10,,jjd1430.doc,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00806,Ann Arbor Rotary,,"Duderstadt, James J.",,2015,1996-01-22,,jjd1430.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00807,Ann Arbor Rotary,,"Duderstadt, James J.",,2015,1996-01-22,,jjd1433.doc,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00808,"Change Speech, 1",,"Duderstadt, James J.",,2015,1995-12-31,,jjd1433.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00809,"Change Speech, 1",,"Duderstadt, James J.",,2015,1995-12-31,,jjd1434.doc,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00810,"Chrysler Talk, 1",,"Duderstadt, James J.",,2015,1995-10-12,,jjd1434.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00811,"Chrysler Talk, 1",,"Duderstadt, James J.",,2015,1995-10-12,,jjd1437.doc,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00812,Commencement-1996,,"Duderstadt, James J.",,2015,1996-04-28,,jjd1437.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00813,Commencement-1996,,"Duderstadt, James J.",,2015,1996-04-28,,jjd1440.doc,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00814,Diversity,,"Duderstadt, James J.",,2015,1995-09-19,,jjd1440.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00815,Diversity,,"Duderstadt, James J.",,2015,1995-09-19,,jjd1441.doc,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00816,Diversity Dinner,,"Duderstadt, James J.",,2015,1996-04-28,,jjd1441.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00817,Diversity Dinner,,"Duderstadt, James J.",,2015,1996-04-28,,jjd1442.doc,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00818,Diversity Speech,,"Duderstadt, James J.",,2015,1995-09-19,,jjd1442.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00819,Diversity Speech,,"Duderstadt, James J.",,2015,1995-09-19,,jjd1443.doc,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00820,Ex Com Retreat-1-96,,"Duderstadt, James J.",,2015,1996-01-07,,jjd1443.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00821,Ex Com Retreat-1-96,,"Duderstadt, James J.",,2015,1996-01-07,,jjd1446.doc,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00822,"Football Bust, 1",,"Duderstadt, James J.",,2015,1995-12-03,,jjd1446.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00823,"Football Bust, 1",,"Duderstadt, James J.",,2015,1995-12-03,,jjd1447.doc,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00824,"Free Press Op-Ed, 1",,"Duderstadt, James J.",,2015,1995-11-18,,jjd1447.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00825,"Free Press Op-Ed, 1",,"Duderstadt, James J.",,2015,1995-11-18,,jjd1450.doc,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00826,Honors Convocation,,"Duderstadt, James J.",,2015,1996-03-21,,jjd1450.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00827,Honors Convocation,,"Duderstadt, James J.",,2015,1996-03-21,,jjd1451.doc,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00828,K-12 Talk,,"Duderstadt, James J.",,2015,1996-02-25,,jjd1451.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00829,K-12 Talk,,"Duderstadt, James J.",,2015,1996-02-25,,jjd1460.doc,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00830,K-12 Talk,,"Duderstadt, James J.",,2015,1996-02-25,,jjd1460.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00831,K-12 Talk,,"Duderstadt, James J.",,2015,1996-02-25,,jjd1461.doc,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00832,"Michigan's Future 2.0, 1",,"Duderstadt, James J.",,2015,1995-12-31,,jjd1461.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00833,"Michigan's Future 2.0, 1",,"Duderstadt, James J.",,2015,1995-12-31,,jjd1462.doc,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00834,"Michigan's Future 2.1, 1",,"Duderstadt, James J.",,2015,1995-12-31,,jjd1462.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00835,"Michigan's Future 2.1, 1",,"Duderstadt, James J.",,2015,1995-12-31,,jjd1463.doc,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00836,MSU-Govt-U Research Partnership,,"Duderstadt, James J.",,2015,1996-01-19,,jjd1463.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00837,MSU-Govt-U Research Partnership,,"Duderstadt, James J.",,2015,1996-01-19,,jjd1464.doc,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00838,New Faculty Welcome 4.0,,"Duderstadt, James J.",,2015,1995-08-30,,jjd1464.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00839,New Faculty Welcome 4.0,,"Duderstadt, James J.",,2015,1995-08-30,,jjd1465.doc,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00840,NSB Keynote Talk,,"Duderstadt, James J.",,2015,1996-03-18,,jjd1465.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00841,NSB Keynote Talk,,"Duderstadt, James J.",,2015,1996-03-18,,jjd1466.doc,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00842,NSB Talk,,"Duderstadt, James J.",,2015,1996-03-18,,jjd1466.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00843,NSB Talk,,"Duderstadt, James J.",,2015,1996-03-18,,jjd1467.doc,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00844,NSB-UC-Davis,,"Duderstadt, James J.",,2015,1996-03-30,,jjd1467.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00845,NSB-UC-Davis,,"Duderstadt, James J.",,2015,1996-03-30,,jjd1468.doc,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00846,Operating Manual,,"Duderstadt, James J.",,2015,1996-04-06,,jjd1468.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00847,Operating Manual,,"Duderstadt, James J.",,2015,1996-04-06,,jjd1469.doc,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00848,Operating Manual 1.0,,"Duderstadt, James J.",,2015,1996-04-07,,jjd1469.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00849,Operating Manual 1.0,,"Duderstadt, James J.",,2015,1996-04-07,,jjd1532.doc,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00850,"Peckham Epilogue, 1",,"Duderstadt, James J.",,2015,1995-12-30,,jjd1532.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00851,"Peckham Epilogue, 1",,"Duderstadt, James J.",,2015,1995-12-30,,jjd1533.doc,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00852,Pigskin Classic,,"Duderstadt, James J.",,2015,1995-08-25,,jjd1533.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00853,Pub U Slides,,"Duderstadt, James J.",,2015,1996-03-26,,jjd1535.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00854,Pub U Slides,,"Duderstadt, James J.",,2015,1996-03-26,,jjd1535.ppt,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00855,Pub U Slides,,"Duderstadt, James J.",,2015,1996-03-26,,jjd1537.doc,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00856,Public Research,,"Duderstadt, James J.",,2015,1996-03-25,,jjd1537.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00857,Public U Data,,"Duderstadt, James J.",,2015,1996-03-25,,jjd1538.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00858,Public U Data,,"Duderstadt, James J.",,2015,1996-03-25,,jjd1538.ppt,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00859,Public U Data,,"Duderstadt, James J.",,2015,1996-03-25,,jjd1540.doc,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00860,Rackham Commencement 1.0,,"Duderstadt, James J.",,2015,1996-04-28,,jjd1540.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00861,Rackham Commencement 1.0,,"Duderstadt, James J.",,2015,1996-04-28,,jjd1542.doc,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00862,"Research U Speech, 1",,"Duderstadt, James J.",,2015,1995-12-31,,jjd1542.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00863,Senate Assembly,,"Duderstadt, James J.",,2015,1995-09-14,,jjd1545.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00864,Senate Assembly,,"Duderstadt, James J.",,2015,1995-09-14,,jjd1545.ppt,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00865,Senate Assembly,,"Duderstadt, James J.",,2015,1995-09-14,,jjd1546.doc,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00866,Senate Assembly (3-96),,"Duderstadt, James J.",,2015,1996-03-03,,jjd1546.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00867,Senate Assembly Slides,,"Duderstadt, James J.",,2015,1996-03-14,,jjd1547.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00868,Senate Assembly Slides,,"Duderstadt, James J.",,2015,1996-03-14,,jjd1547.ppt,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00869,Senate Assembly Slides,,"Duderstadt, James J.",,2015,1996-03-14,,jjd1548.doc,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00870,Senate Test Text,,"Duderstadt, James J.",,2015,1996-02-14,,jjd1548.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00871,Senate Test Text,,"Duderstadt, James J.",,2015,1996-02-14,,jjd1549.doc,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00872,Senate Testimony,,"Duderstadt, James J.",,2015,1996-02-14,,jjd1549.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00873,Senate Testimony,,"Duderstadt, James J.",,2015,1996-02-14,,jjd1551.doc,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00874,State of University 1995,,"Duderstadt, James J.",,2015,1995-09-06,,jjd1551.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00875,State of University 1995,,"Duderstadt, James J.",,2015,1995-09-06,,jjd1552.doc,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00876,Stump Speech 1.0,,"Duderstadt, James J.",,2015,1996-02-12,,jjd1552.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00877,Stump Speech 1.0,,"Duderstadt, James J.",,2015,1996-02-12,,jjd1553.doc,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00878,Stump Speech 1.1,,"Duderstadt, James J.",,2015,1996-02-20,,jjd1553.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00879,Stump Speech 1.1,,"Duderstadt, James J.",,2015,1996-02-20,,jjd1554.doc,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00880,Stump Speech 1.2,,"Duderstadt, James J.",,2015,1996-02-20,,jjd1554.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00881,Stump Speech 1.2,,"Duderstadt, James J.",,2015,1996-02-20,,jjd1556.doc,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00882,The Visitors-9/95,,"Duderstadt, James J.",,2015,1995-09-20,,jjd1556.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00883,The Visitors-9/95,,"Duderstadt, James J.",,2015,1995-09-20,,jjd1557.doc,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00884,"UM Future Speech, 1",,"Duderstadt, James J.",,2015,1995-10-26,,jjd1557.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00885,"UM Future Speech, 1",,"Duderstadt, James J.",,2015,1995-10-26,,jjd1558.doc,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00886,UM-Dearborn,,"Duderstadt, James J.",,2015,1996-03-14,,jjd1558.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00887,UM-Dearborn,,"Duderstadt, James J.",,2015,1996-03-14,,jjd1559.doc,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00888,UM-Flint,,"Duderstadt, James J.",,2015,1996-03-22,,jjd1559.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00889,UM-Flint,,"Duderstadt, James J.",,2015,1996-03-22,,jjd1560.doc,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00890,Wiesner,,"Duderstadt, James J.",,2015,1996-02-26,,jjd1560.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00891,Wiesner,,"Duderstadt, James J.",,2015,1996-02-26,,jjd1561.doc,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00892,Wiesner Conference,,"Duderstadt, James J.",,2015,1996-02-25,,jjd1561.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00893,Wiesner Conference,,"Duderstadt, James J.",,2015,1996-02-25,,jjd1562.doc,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00894,Women of Color intro,,"Duderstadt, James J.",,2015,1996-01-10,,jjd1562.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00895,Women of Color intro,,"Duderstadt, James J.",,2015,1996-01-10,,jjd1555.doc,,Office Documents,Closed for research use.,2030-07-01,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00896,Women of Color intro,,"Duderstadt, James J.",,2015,1996-01-10,,jjd1429.doc,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00897,AMD Seminar,,"Duderstadt, James J.",,2015,1996-06-06,,jjd1429.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00898,AMD Seminar,,"Duderstadt, James J.",,2015,1996-06-06,,jjd1431.doc,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00899,Appropriations-House,,"Duderstadt, James J.",,2015,1996-05-01,,jjd1431.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00900,Appropriations-House,,"Duderstadt, James J.",,2015,1996-05-01,,jjd1432.doc,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00901,Birmingham,,"Duderstadt, James J.",,2015,1996-05-22,,jjd1432.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00902,Birmingham,,"Duderstadt, James J.",,2015,1996-05-22,,jjd1435.doc,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00903,Coaches Talk,,"Duderstadt, James J.",,2015,1996-08-28,,jjd1435.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00904,Coaches Talk,,"Duderstadt, James J.",,2015,1996-08-28,,jjd1436.doc,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00905,Columbia Symposium,,"Duderstadt, James J.",,2015,1996-05-14,,jjd1436.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00906,Decade Report trans 6/18,,"Duderstadt, James J.",,2015,1996-06-04,,jjd1438.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00907,Decade Report trans 6/18,,"Duderstadt, James J.",,2015,1996-06-04,,jjd1438.ppt,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00908,Decade Report trans 6/18,,"Duderstadt, James J.",,2015,1996-06-04,,jjd1444.doc,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00909,Decade Report trans 6/18,,"Duderstadt, James J.",,2015,1996-06-04,,jjd1444.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00910,Decade Report trans 6/18,,"Duderstadt, James J.",,2015,1996-06-04,,jjd1445.doc,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00911,Final Comments,,"Duderstadt, James J.",,2015,1996-06-20,,jjd1445.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00912,Final Comments,,"Duderstadt, James J.",,2015,1996-06-20,,jjd1449.doc,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00913,Fund-Raising Themes,,"Duderstadt, James J.",,2015,1996-05-14,,jjd1449.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00914,Fund-Raising Themes,,"Duderstadt, James J.",,2015,1996-05-14,,jjd1452.doc,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00915,Last Letter,,"Duderstadt, James J.",,2015,1996-06-12,,jjd1452.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00916,Last Letter,,"Duderstadt, James J.",,2015,1996-06-12,,jjd1453.doc,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00917,Leadership Ann Arbor,,"Duderstadt, James J.",,2015,1996-06-12,,jjd1453.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00918,Leadership Ann Arbor,,"Duderstadt, James J.",,2015,1996-06-12,,jjd1454.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00919,Leadership Ann Arbor,,"Duderstadt, James J.",,2015,1996-06-12,,jjd1454.ppt,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00920,Leadership Ann Arbor,,"Duderstadt, James J.",,2015,1996-06-12,,jjd1455.doc,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00921,Letter-final external,,"Duderstadt, James J.",,2015,1996-06-28,,jjd1455.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
