Type,Publish,Authority ID,Source,Rules,Name Order,ORIGINAL,Prefix,Title,Primary Part of Name,Rest of Name,Suffix,Fuller Form,Number,Dates,Qualifier
persname,TRUE,,lcnaf,,Indirect,"Boren, John."
persname,TRUE,,lcnaf,,Indirect,"Boston, Orlan W. (Orlan William), 1891-"
persname,TRUE,,lcnaf,,Indirect,"Boulding, Kenneth Ewart, 1910-"
persname,TRUE,,lcnaf,,Indirect,"Bourquin, Alice, 1909-1995."
persname,TRUE,,lcnaf,,Indirect,"Boyce, Earnest, 1892-1986."
persname,TRUE,,lcnaf,,Indirect,"Boyles, Emerson R., 1881-1960."
persname,TRUE,,lcnaf,,Indirect,"Boys, Richard Charles, 1912-"
persname,TRUE,,lcnaf,,Indirect,"Brablec, Carl, 1908-"
persname,TRUE,,lcnaf,,Indirect,"Brace, C. Loring"
persname,TRUE,,lcnaf,,Indirect,"Bradley, Martin R.,1888-"
persname,TRUE,http://id.loc.gov/authorities/names/n93046031,lcnaf,,Indirect,"Brake, Eunice M. (Eunice Minetta), 1906-"
persname,TRUE,,lcnaf,,Indirect,"Brand, George E., 1888-1963."
persname,TRUE,http://id.loc.gov/authorities/names/n50043215,lcnaf,,Indirect,"Brandt, Richard B."
persname,TRUE,,lcnaf,,Indirect,"Brashares, Charles W., 1891-1982."
persname,TRUE,,lcnaf,,Indirect,"Brasie, Geraldine."
persname,TRUE,,lcnaf,,Indirect,"Brater, Elizabeth S."
persname,TRUE,,lcnaf,,Indirect,"Brazer, Harvey Elliot, 1922-"
persname,TRUE,http://id.loc.gov/authorities/names/n82041090,lcnaf,,Indirect,"Brazer, Marjorie Cahn."
persname,TRUE,,lcnaf,,Indirect,"Breakey, James Ritchison, 1900-1969."
persname,TRUE,,lcnaf,,Indirect,"Breck, Samuel L., 1928-"
persname,TRUE,,lcnaf,,Indirect,"Brewer, Clarence E., 1892-1964."
persname,TRUE,,lcnaf,,Indirect,"Breylinger, Barbe Ballard, collector."
persname,TRUE,,lcnaf,,Indirect,"Briggs, Robert P., 1903-"
persname,TRUE,,lcnaf,,Indirect,"Brigham, George Bickford, 1889-"
persname,TRUE,,lcnaf,,Indirect,"Broaddus, B. F."
persname,TRUE,http://id.loc.gov/authorities/names/nr2003027797,lcnaf,,Indirect,"Bromage, Arthur W. (Arthur Watson), 1904-1979."
persname,TRUE,http://id.loc.gov/authorities/names/n79138618,lcnaf,,Indirect,"Bromage, Mary Cogan."
persname,TRUE,,lcnaf,,Indirect,"Brook, Jacob D. (Jacob Daniel), 1876-1956."
persname,TRUE,,lcnaf,,Indirect,"Brower, W. W. (Willis W.)"
persname,TRUE,http://id.loc.gov/authorities/names/n86108821,lcnaf,,Indirect,"Brown, Donald R., 1925-"
persname,TRUE,,lcnaf,,Indirect,"Brown, Douglas S., 1914-1956."
persname,TRUE,,lcnaf,,Indirect,"Brown, Elizabeth Gaspar"
persname,TRUE,,lcnaf,,Indirect,"Brownell, Lloyd E., 1915-1976."
