IDENTIFIER.OTHER,DC.TITLE,DC.DESCRIPTION.ABSTRACT,DC.CONTRIBUTOR.AUTHOR,DC.CONTRIBUTOR.OTHER,DC.DATE.ISSUED,DC.DATE.CREATED,DC.COVERAGE.TEMPORAL,DC.TITLE.FILENAME,DC.DESCRIPTION.FILENAME,DC.TYPE,DC.RIGHTS.ACCESS,DC.DATE.OPEN,DC.RIGHTS.COPYRIGHT,DC.LANGUAGE.ISO
9811_0003_0435,Addins-1990,,"Duderstadt, James J.",,2015,4/6/1990,,"Word Work File D 2030, 1 | Speeches-JJDS4b-jjd962.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0436,Appro CommTest1.1,,"Duderstadt, James J.",,2015,3/18/1990,,Speeches-JJDS4b-jjd970.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0437,Athletes Reception,,"Duderstadt, James J.",,2015,4/13/1990,,"Word Work File D 2030, 1 | Speeches-JJDS4b-jjd972.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0438,Automotive,,"Duderstadt, James J.",,2015,4/2/1990,,Automotive… | Speeches-JJDS4b-jjd973.pdf,Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0439,Basketball Bust-90,,"Duderstadt, James J.",,2015,4/9/1990,,"Word Work File D 2030, 1 | Speeches-JJDS4b-jjd975.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0440,Bo's Farewells,,"Duderstadt, James J.",,2015,4/19/1990,,Bo’s Farewells | Speeches-JJDS4b-jjd978.pdf,Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0441,Caltech Commencement-89,,"Duderstadt, James J.",,2015,4/13/1990,,"Word Work File D 2030, 1 | Speeches-JJDS4b-jjd979.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0442,Center for Visual Arts,,"Duderstadt, James J.",,2015,1/21/1990,,"Word Work File D 2030, 1 | Speeches-JJDS4b-jjd983.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0443,Commence-Spring-90,,"Duderstadt, James J.",,2015,4/13/1990,,"Word Work File D 2030, 1 | Speeches-JJDS4b-jjd989.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0444,Congressional,,"Duderstadt, James J.",,2015,2/27/1990,,Congressional… | Speeches-JJDS4b-jjd990.pdf,Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0445,Development,,"Duderstadt, James J.",,2015,5/31/1990,,Development… | Speeches-JJDS4b-jjd995.pdf,Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0446,Asian American,,"Duderstadt, James J.",,2015,9/28/1990,,Asian American… | Speeches-JJDS5a-jjd1112.pdf,Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0447,C of C (9/90) 1.2,,"Duderstadt, James J.",,2015,9/15/1990,,C of C (9?90) 1.2 | Speeches-JJDS5a-jjd1124.pdf,Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0448,"Dearborn Dedication, 1",,"Duderstadt, James J.",,2015,10/25/1990,,Speeches-JJDS5a-jjd1142.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0449,"Ethnic Studies Luncheon (10/90), 1",,"Duderstadt, James J.",,2015,10/4/1990,,Speeches-JJDS5a-jjd1147.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0450,Faculty Welcome 4.2,,"Duderstadt, James J.",,2015,9/24/1990,,"Word Work File D 2030, 1 | Speeches-JJDS5a-jjd1149.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0451,Fresh Convocation 4.3,,"Duderstadt, James J.",,2015,8/28/1990,,"Word Work File D 2030, 1 | Speeches-JJDS5a-jjd1153.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0452,Freshman Convocation 3.0,,"Duderstadt, James J.",,2015,8/30/1989,,"Word Work File D 2030, 1 | Speeches-JJDS5a-jjd1154.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0453,Graduate Welcome 4.1,,"Duderstadt, James J.",,2015,8/30/1990,,Graduate Welcome 4.1… | Speeches-JJDS5a-jjd1162.pdf,Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0454,Library Science (10/90),,"Duderstadt, James J.",,2015,9/30/1990,,Library Science (10?90) | Speeches-JJDS5a-jjd1177.pdf,Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0455,"Maternal and Child Health, 1",,"Duderstadt, James J.",,2015,10/18/1990,,Speeches-JJDS5a-jjd1183.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0456,"Medical School Discussion, 1",,"Duderstadt, James J.",,2015,10/2/1990,,Speeches-JJDS5a-jjd1187.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0457,"Michigan Crossroads 1.0, 1",,"Duderstadt, James J.",,2015,10/14/1990,,Speeches-JJDS5a-jjd1189.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0458,"Michigan Mandate III, 1",,"Duderstadt, James J.",,2015,10/13/1990,,Speeches-JJDS5a-jjd1190.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0459,"Michigan Mandate, 1",,"Duderstadt, James J.",,2015,10/28/1990,,Speeches-JJDS5a-jjd1191.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0460,Minority Welcome 4.1,,"Duderstadt, James J.",,2015,8/31/1990,,Minority Welcome 4.1… | Speeches-JJDS5a-jjd1196.pdf,Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0461,Mitsui Dedication,,"Duderstadt, James J.",,2015,9/20/1990,,"Word Work File D 2030, 1 | Speeches-JJDS5a-jjd1197.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0462,New Faculty Welcome 3.1,,"Duderstadt, James J.",,2015,8/30/1989,,"Word Work File D 2030, 1 | Speeches-JJDS5a-jjd1204.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0463,New Faculty Welcome 3.1,,"Duderstadt, James J.",,2015,9/23/1990,,"Word Work File D 2030, 1 | Speeches-JJDS5a-jjd1205.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0464,New Faculty Welcome 3.2,,"Duderstadt, James J.",,2015,9/23/1990,,"Word Work File D 2030, 1 | Speeches-JJDS5a-jjd1206.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0465,Notes for Speeches,,"Duderstadt, James J.",,2015,8/24/1990,,"Word Work File D 2030, 1 | Speeches-JJDS5a-jjd1211.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0466,Parents Orientation 4.1,,"Duderstadt, James J.",,2015,8/22/1990,,"Word Work File D 2030, 1 | Speeches-JJDS5a-jjd1220.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0467,"Parents Weekend, 1",,"Duderstadt, James J.",,2015,10/26/1990,,Speeches-JJDS5a-jjd1221.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0468,"Parents Weekend 2.0,  1",,"Duderstadt, James J.",,2015,11/3/1989,,Speeches-JJDS5a-jjd1222.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0469,"Parents Weekend, 3.0 1",,"Duderstadt, James J.",,2015,10/27/1990,,Speeches-JJDS5a-jjd1223.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0470,Physics Notes,,"Duderstadt, James J.",,2015,8/24/1990,,"Word Work File D 2030, 1 | Speeches-JJDS5a-jjd1229.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0471,Public Education 4.0,,"Duderstadt, James J.",,2015,9/8/1990,,"Word Work File D 2030, 1 | Speeches-JJDS5a-jjd1233.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0472,Regents-8/90 Report,,"Duderstadt, James J.",,2015,8/30/1990,,Regents-8?90 Report | Speeches-JJDS5a-jjd1245.pdf,Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0473,Reinventing 1.1,,"Duderstadt, James J.",,2015,9/15/1990,,"Word Work File D 2030, 1 | Speeches-JJDS5a-jjd1250.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0474,Senate Assembly 1990 1.3,,"Duderstadt, James J.",,2015,9/16/1990,,"Word Work File D 2030, 1 | Speeches-JJDS5a-jjd1259.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0476,a) Introductions,,"Duderstadt, James J.",,2015,3/11/1990,,"Word Work File D 2030, 1 | Speeches-JJDS5a-jjd1263.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0477,The Age of Knowledge,,"Duderstadt, James J.",,2015,9/30/1990,,"Word Work File D 2030, 1 | Speeches-JJDS5a-jjd1281.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0478,"UM Inputs and Outputs, 1",,"Duderstadt, James J.",,2015,10/15/1990,,Speeches-JJDS5a-jjd1291.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0479,Wallenberg Lecture,,"Duderstadt, James J.",,2015,9/25/1990,,Wallenberg Lecture… | Speeches-JJDS5a-jjd1307.pdf,Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0481,Academic Women's,,"Duderstadt, James J.",,2015,1/24/1991,,Academic Women’s… | Speeches-JJDS5b-jjd1100.pdf,Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0482,"Alumni Talk 6.0, 1",,"Duderstadt, James J.",,2015,11/24/1990,,Speeches-JJDS5b-jjd1101.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0483,Appro Comm Test 1.1,,"Duderstadt, James J.",,2015,3/10/1991,,"Word Work File D 2030, 1 | Speeches-JJDS5b-jjd1103.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0484,Appro Hearings 1.0,,"Duderstadt, James J.",,2015,3/23/1991,,"Word Work File D 2030, 1 | Speeches-JJDS5b-jjd1105.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0485,"Appro Hearings, 2.0",,"Duderstadt, James J.",,2015,3/25/1991,,Appro Hearings 2.0 | Speeches-JJDS5b-jjd1106.pdf,Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0486,"Appro Hearings 3.0, (Actual)",,"Duderstadt, James J.",,2015,3/27/1991,,Appro Hearings 3.0 (Actual) | Speeches-JJDS5b-jjd1107.pdf,Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0487,"Battle Creek HS ,1",,"Duderstadt, James J.",,2015,11/28/1990,,Speeches-JJDS5b-jjd1115.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0488,BHEF Odds and Ends,,"Duderstadt, James J.",,2015,2/11/1991,,"Word Work File D 2030, 1 | Speeches-JJDS5b-jjd1116.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0489,"Big Ten, 1",,"Duderstadt, James J.",,2015,12/2/1990,,Speeches-JJDS5b-jjd1117.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0490,"Big Ten-UM$, 1",,"Duderstadt, James J.",,2015,12/17/1990,,Speeches-JJDS5b-jjd1120.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0491,Brainstorming Ideas,,"Duderstadt, James J.",,2015,3/11/1991,,"Word Work File D 2030, 1 | Speeches-JJDS5b-jjd1122.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0492,Campaign Pitches,,"Duderstadt, James J.",,2015,3/11/1991,,"Word Work File D 2030, 1 | Speeches-JJDS5b-jjd1125.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0493,Campaign/Individual,,"Duderstadt, James J.",,2015,3/31/1991,,Campaign?Individual | Speeches-JJDS5b-jjd1127.pdf,Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0494,College Sports 1.1,,"Duderstadt, James J.",,2015,1/12/1991,,"Word Work File D 2030, 1 | Speeches-JJDS5b-jjd1130.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0495,College Sports 1.2,,"Duderstadt, James J.",,2015,1/12/1991,,"Word Work File D 2030, 1 | Speeches-JJDS5b-jjd1131.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0496,"Commence-Fall-90, 1",,"Duderstadt, James J.",,2015,12/13/1990,,Speeches-JJDS5b-jjd1133.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0497,Con Bkfst,,"Duderstadt, James J.",,2015,3/10/1991,,"Word Work File D 2030, 1 | Speeches-JJDS5b-jjd1139.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0498,"Costs, Prices, Values 3.0, 1",,"Duderstadt, James J.",,2015,12/6/1990,,Speeches-JJDS5b-jjd1140.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0499,Doctoral Pipeline Issue,,"Duderstadt, James J.",,2015,1/10/1991,,"Word Work File D 2030, 1 | Speeches-JJDS5b-jjd1143.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0500,"Engler Addin, 1",,"Duderstadt, James J.",,2015,11/9/1990,,Speeches-JJDS5b-jjd1144.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0501,Honors Convocation-1991,,"Duderstadt, James J.",,2015,3/23/1991,,"Word Work File D 2030, 1 | Speeches-JJDS5b-jjd1166.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0502,Investments,,"Duderstadt, James J.",,2015,1/27/1991,,"Word Work File D 2030, 1 | Speeches-JJDS5b-jjd1171.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0503,"ITI Meeting, 1",,"Duderstadt, James J.",,2015,12/18/1990,,Speeches-JJDS5b-jjd1172.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0504,"jjd e-mail, 1",,"Duderstadt, James J.",,2015,11/19/1990,,Speeches-JJDS5b-jjd1173.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0505,"JJD Student Letter, 1",,"Duderstadt, James J.",,2015,11/21/1990,,Speeches-JJDS5b-jjd1174.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0506,Key Focus Areas,,"Duderstadt, James J.",,2015,1/9/1991,,"Word Work File D 2030, 1 | Speeches-JJDS5b-jjd1175.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0508,"Major Gifts Committee 1.0, 1",,"Duderstadt, James J.",,2015,12/3/1990,,Speeches-JJDS5b-jjd1178.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0510,"Michigan Outreach Talk 1.0, 1",,"Duderstadt, James J.",,2015,11/22/1990,,Speeches-JJDS5b-jjd1192.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0511,"Michigan Outreach Talk 1.1, 1",,"Duderstadt, James J.",,2015,11/22/1990,,Speeches-JJDS5b-jjd1193.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0512,MLK Symposium Opening,,"Duderstadt, James J.",,2015,1/19/1991,,MLK Symposium Opening… | Speeches-JJDS5b-jjd1198.pdf,Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0513,NAE Notes,,"Duderstadt, James J.",,2015,1/16/1991,,"Word Work File D 2030, 1 | Speeches-JJDS5b-jjd1199.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0514,"NASULGC-Activism, 1",,"Duderstadt, James J.",,2015,11/14/1990,,Speeches-JJDS5b-jjd1200.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0515,"NASULGC-Plan, 1",,"Duderstadt, James J.",,2015,11/14/1990,,Speeches-JJDS5b-jjd1201.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0516,"NoCode, 1",,"Duderstadt, James J.",,2015,11/18/1990,,Speeches-JJDS5b-jjd1208.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0517,"Notes, 1",,"Duderstadt, James J.",,2015,11/15/1990,,Speeches-JJDS5b-jjd1210.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0518,Notes for Speeches II,,"Duderstadt, James J.",,2015,3/29/1991,,"Word Work File D 2030, 1 | Speeches-JJDS5b-jjd1212.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0519,NSF Traineeships,,"Duderstadt, James J.",,2015,3/25/1991,,"Word Work File D 2030, 1 | Speeches-JJDS5b-jjd1215.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0520,"PC-Safety, 1",,"Duderstadt, James J.",,2015,11/19/1990,,Speeches-JJDS5b-jjd1226.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0521,Peter Raven,,"Duderstadt, James J.",,2015,2/7/1991,,"Word Work File D 2030, 1 | Speeches-JJDS5b-jjd1228.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0522,President's House,,"Duderstadt, James J.",,2015,1/20/1991,,President’s House… | Speeches-JJDS5b-jjd1230.pdf,Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0523,Press Conference (3/26/91),,"Duderstadt, James J.",,2015,3/26/1991,,Press Conference (3?26?91) | Speeches-JJDS5b-jjd1231.pdf | Speeches-JJDS5b-jjd1231_bhl-deef7d29.pdf,Original version | Access version | Preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0524,"Public Education 4.2, 1",,"Duderstadt, James J.",,2015,11/6/1990,,Speeches-JJDS5b-jjd1235.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0525,"Regents-December, 1",,"Duderstadt, James J.",,2015,11/22/1990,,Speeches-JJDS5b-jjd1246.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0526,Regents-March,,"Duderstadt, James J.",,2015,3/23/1991,,"Word Work File D 2030, 1 | Speeches-JJDS5b-jjd1248.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0527,Reinventing 2.0,,"Duderstadt, James J.",,2015,1/8/1991,,"Word Work File D 2030, 1 | Speeches-JJDS5b-jjd1251.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0528,"Resource Issues, 1",,"Duderstadt, James J.",,2015,11/15/1990,,Speeches-JJDS5b-jjd1253.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0529,"Santa Fe Institute 1.0, 1",,"Duderstadt, James J.",,2015,11/1/1990,,Speeches-JJDS5b-jjd1255.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0530,Simulator Site Visit,,"Duderstadt, James J.",,2015,3/10/1991,,"Word Work File D 2030, 1 | Speeches-JJDS5b-jjd1261.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0531,"b) Themes of Future, 1",,"Duderstadt, James J.",,2015,11/11/1990,,Speeches-JJDS5b-jjd1264.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0532,"c) Demographics, 1",,"Duderstadt, James J.",,2015,11/11/1990,,Speeches-JJDS5b-jjd1265.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0533,Speech Topics,,"Duderstadt, James J.",,2015,1/8/1991,,Speech Topics | Speeches-JJDS5b-jjd1266.pdf,Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0534,"Tanner notes,  1",,"Duderstadt, James J.",,2015,12/6/1990,,Speeches-JJDS5b-jjd1276.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0535,Task Assignment,,"Duderstadt, James J.",,2015,1/27/1991,,"Word Work File D 2030, 1 | Speeches-JJDS5b-jjd1277.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0536,Teaching AND Research 2.1,,"Duderstadt, James J.",,2015,2/4/1991,,"Word Work File D 2030, 1 | Speeches-JJDS5b-jjd1278.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0537,Teaching vs. Research 1.3,,"Duderstadt, James J.",,2015,1/20/1991,,"Word Work File D 2030, 1 | Speeches-JJDS5b-jjd1279.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0538,Teaching vs. Research 1.5,,"Duderstadt, James J.",,2015,1/20/1991,,"Word Work File D 2030, 1 | Speeches-JJDS5b-jjd1280.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0540,"To Do-1991, 1",,"Duderstadt, James J.",,2015,12/7/1990,,Speeches-JJDS5b-jjd1283.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0541,UG Ed 1.8,,"Duderstadt, James J.",,2015,1/20/1991,,"Word Work File D 2030, 1 | Speeches-JJDS5b-jjd1288.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
