dates	handle	title	authors	publisher	dateAdded	bitCount
2006/04-2015/10	2027.42/57289	Universities And Business: Partnering for the Knowledge Society 	Duderstadt, James J. ; Weber, Luc E. 	Economica 	2007-11-20T22:21:16Z 	1
2006/04-2015/10	2027.42/88399	Universities and Business Glion V 	Duderstadt, James J. 	Economica 	2011-12-23T16:39:24Z 	1
2006/04-2015/10	2027.42/88400	Universities and Innovation 	Duderstadt, James J. 	Economica 	2011-12-23T16:39:26Z 	1
2006/04-2015/10	2027.42/88401	Universities of the World and in the World 	Duderstadt, James J. 		2011-12-23T16:39:27Z 	1
2006/04-2015/10	2027.42/88402	University Decision Making During an Era of Rapid Change 	Duderstadt, James J. 		2011-12-23T16:39:28Z 	1
2006/04-2015/10	2027.42/88407	University Tribute to President Robben Fleming 	Duderstadt, James J. 		2011-12-23T16:39:35Z 	1
2006/04-2015/10	2027.42/88403	University of Georgia Address 	Duderstadt, James J. 		2011-12-23T16:39:29Z 	1
2006/04-2015/10	2027.42/79536	University of Michgan FY85-86 State Budget Request: College of Engineering 	College of Engineering, University of Michigan 		2011-02-04T19:04:52Z 	1
2006/04-2015/10	2027.42/88404	University of Michigan Energy Research - Yesterday, Today, and Tomorrow 	Duderstadt, James J. 		2011-12-23T16:39:31Z 	1
2006/04-2015/10	2027.42/88405	University of Michigan Photographic Saga 	Duderstadt, Anne M. 		2011-12-23T16:39:32Z 	1
2006/04-2015/10	2027.42/88411	Varsity Night 	Duderstadt, James J. 		2011-12-23T16:39:40Z 	1
2006/04-2015/10	2027.42/88412	Vest Inaugural Lunch 	Duderstadt, James J. 		2011-12-23T16:39:41Z 	1
2006/04-2015/10	2027.42/88413	Vest Letter 	Duderstadt, James J. 		2011-12-23T16:39:42Z 	1
2006/04-2015/10	2027.42/88414	Views from the Media Union Pioneers 	Duderstadt, James J. 		2011-12-23T16:39:43Z 	1
2006/04-2015/10	2027.42/79535	Vision 2000: The Leaders and Best 	Office of the President, University of Michigan 		2011-02-04T19:04:48Z 	1
2006/04-2015/10	2027.42/88415	Vision 2010 Talk 	Duderstadt, James J. 		2011-12-23T16:39:44Z 	1
2006/04-2015/10	2027.42/88416	Vision 2017 	Duderstadt, James J. 		2011-12-23T16:39:46Z 	1
2006/04-2015/10	2027.42/88418	Vision 2017 Pres. 1.0 	Duderstadt, James J. 		2011-12-23T16:39:48Z 	1
2006/04-2015/10	2027.42/79511	Vision 2017 The Third Century (Draft 22) 	Office of the President, University of Michigan 		2011-02-04T19:03:07Z 	1
2006/04-2015/10	2027.42/79524	Vision 2017: The Third Century 	Office of the President, University of Michigan 		2011-02-04T19:04:03Z 	1
2006/04-2015/10	2027.42/88419	Visitors 11-94 	Duderstadt, James J. 		2011-12-23T16:39:49Z 	1
2006/04-2015/10	2027.42/88420	Volunteer Leadership 	Duderstadt, James J. 		2011-12-23T16:39:51Z 	1
2006/04-2015/10	2027.42/88421	Wallenberg Lecture 	Duderstadt, James J. 		2011-12-23T16:39:52Z 	1
2006/04-2015/10	2027.42/88422	Wallenberg Lecture 	Duderstadt, James J. 		2011-12-23T16:39:53Z 	1
2006/04-2015/10	2027.42/88423	Warning Redux 	Duderstadt, James J. 		2011-12-23T16:39:55Z 	1
2006/04-2015/10	2027.42/88424	Welcome and Opening Comments, Plenary Session 	Duderstadt, James J. 	National Academy of Sciences 	2011-12-23T16:39:56Z 	1
2006/04-2015/10	2027.42/79530	What's In A Name Basic vs Applied vs Strategic Research 	Duderstadt, James J. 		2011-02-04T19:04:28Z 	1
2006/04-2015/10	2027.42/88425	Wiesner Conference 	Duderstadt, James J. 		2011-12-23T16:39:57Z 	1
2006/04-2015/10	2027.42/88426	Wings  Over the Nile 	Duderstadt, James J. ; Duderstadt, Anne M. 		2011-12-23T16:40:00Z 	1
2006/04-2015/10	2027.42/88427	Women of Color Awards 	Duderstadt, James J. 		2011-12-23T16:40:01Z 	1
2006/04-2015/10	2027.42/88429	Women of Color intro 	Duderstadt, James J. 		2011-12-23T16:40:03Z 	1
2006/04-2015/10	2027.42/88430	Women's Issue 	Duderstadt, James J. 		2011-12-23T16:40:05Z 	1
2006/04-2015/10	2027.42/79522	Women's Issues: An Agenda For Action 	Duderstadt, James J. 		2011-02-04T19:03:55Z 	1
2006/04-2015/10	2027.42/88431	Working Dinner Agenda: The Future of the Research University 	Duderstadt, James J. 		2011-12-23T16:40:06Z 	1
2006/04-2015/10	2027.42/88432	Working Draft of the Quality Subcommittee of the Secretary of Education's Commission on the Future of Higher Education 	Department of Education, Secretary of Education's Commission on the Future of Higher Education 		2011-12-23T16:40:07Z 	1
2006/04-2015/10	2027.42/88433	Working Draft of the Quality Subcommittee of the Secretary of Education's Commission on the Future of Higher Education (Report) 	Duderstadt, James J. 		2011-12-23T16:40:08Z 	1
2006/04-2015/10	2027.42/88434	Written Testimony of JJD to the Senate Finance Committee 	Duderstadt, James J. 		2011-12-23T16:40:09Z 	1
2006/04-2015/10	2027.42/88442	YNH Projects 	Duderstadt, James J. 		2011-12-23T16:40:20Z 	1
2006/04-2015/10	2027.42/88435	Yale Alumni Talk 	Duderstadt, James J. 		2011-12-23T16:40:11Z 	1
2006/04-2015/10	2027.42/88436	Yale Science & Engineering 	Duderstadt, James J. 		2011-12-23T16:40:13Z 	1
2006/04-2015/10	2027.42/88437	Yale Talk 	Duderstadt, James J. 		2011-12-23T16:40:14Z 	1
2006/04-2015/10	2027.42/88438	Year, roles, activity, methods, and tools of JJD's academic life 	Duderstadt, James J. 		2011-12-23T16:40:15Z 	1
2006/04-2015/10	2027.42/88441	Year, roles, activity, methods, and tools of JJD's academic life 	Duderstadt, James J. 		2011-12-23T16:40:19Z 	1
2006/04-2015/10	2027.42/88443	Your Name Here Project 	Duderstadt, James J. 		2011-12-23T16:40:21Z 	1
