Handle,Title,IsPartOf,DateIssued,BitstreamUrl,Uri,rights
2027.42/118797,1991-1992 Speeches - Radio Interviews,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches",2016,http://deepblue.lib.umich.edu/bitstream/2027.42/118797/3/Radio Interviews_bhl-46846e83.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/118797/2/Radio Interviews.hidden,http://hdl.handle.net/2027.42/118797,This content is open for research.
2027.42/118775,1991-1992 Speeches - fiscal video outline,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches",4/8/1992,http://deepblue.lib.umich.edu/bitstream/2027.42/118775/3/jjd1320.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/118775/2/fiscal video outline.hidden,http://hdl.handle.net/2027.42/118775,This content is open for research.
2027.42/118786,1991-1992 Speeches - Minority Data-Play,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches",2016,http://deepblue.lib.umich.edu/bitstream/2027.42/118786/3/Minority Data-Play_bhl-73b8be1b.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/118786/2/Minority Data-Play.hidden,http://hdl.handle.net/2027.42/118786,This content is open for research.
2027.42/118781,1991-1992 Speeches - FY91-92 Salaries,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches",2016,http://deepblue.lib.umich.edu/bitstream/2027.42/118781/3/FY91-92 Salaries_bhl-f217c3a2.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/118781/2/FY91-92 Salaries.hidden,http://hdl.handle.net/2027.42/118781,This content is open for research.
2027.42/118769,1991-1992 Speeches - Cong Bkft 2.0,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches",3/9/1992,http://deepblue.lib.umich.edu/bitstream/2027.42/118769/3/jjd1313.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/118769/2/Cong Bkft 2.0.hidden,http://hdl.handle.net/2027.42/118769,This content is open for research.
2027.42/118776,1991-1992 Speeches - Fresh Convocation 4.3,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches",8/28/1990,http://deepblue.lib.umich.edu/bitstream/2027.42/118776/3/jjd1321.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/118776/2/Fresh Convocation 4.3.hidden,http://hdl.handle.net/2027.42/118776,This content is open for research.
2027.42/118792,1991-1992 Speeches - President's Weekend 3.0,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches",9/25/1991,http://deepblue.lib.umich.edu/bitstream/2027.42/118792/3/jjd1337.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/118792/2/President's Weekend 3.0_.hidden,http://hdl.handle.net/2027.42/118792,This content is open for research.
2027.42/118770,1991-1992 Speeches - Congressional Breakfast-92,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches",3/7/1992,http://deepblue.lib.umich.edu/bitstream/2027.42/118770/3/jjd1314.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/118770/2/Congressional Breakfast-92.hidden,http://hdl.handle.net/2027.42/118770,This content is open for research.
2027.42/118782,1991-1992 Speeches - GUIR Report,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches",2016,http://deepblue.lib.umich.edu/bitstream/2027.42/118782/3/GUIR Report_bhl-dc7ed51c.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/118782/2/GUIR Report.hidden,http://hdl.handle.net/2027.42/118782,This content is open for research.
2027.42/118787,1991-1992 Speeches - New Talks,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches",9/23/1990,http://deepblue.lib.umich.edu/bitstream/2027.42/118787/3/jjd1332.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/118787/2/New Talks.hidden,http://hdl.handle.net/2027.42/118787,This content is open for research.
2027.42/118777,1987-1988 Speeches - Minority Welcome 1.0,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches",9/7/1987,http://deepblue.lib.umich.edu/bitstream/2027.42/118777/3/jjd807.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/118777/2/Minority Welcome 1.0.hidden,http://hdl.handle.net/2027.42/118777,This content is open for research.
2027.42/118798,1987-1988 Speeches - NASA ERCs,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches",3/23/1988,http://deepblue.lib.umich.edu/bitstream/2027.42/118798/3/jjd809.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/118798/2/NASA ERCs.hidden,http://hdl.handle.net/2027.42/118798,This content is open for research.
2027.42/118771,1991-1992 Speeches - development Advisory Group,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches",12/4/1991,http://deepblue.lib.umich.edu/bitstream/2027.42/118771/3/jjd1315.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/118771/2/development Advisory Group.hidden,http://hdl.handle.net/2027.42/118771,This content is open for research.
2027.42/118783,1991-1992 Speeches - Heisman Dinner (12/18/91),"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches",12/16/1991,http://deepblue.lib.umich.edu/bitstream/2027.42/118783/3/jjd1328.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/118783/2/Heisman Dinner 12_18_91.hidden,http://hdl.handle.net/2027.42/118783,This content is open for research.
2027.42/118778,1991-1992 Speeches - Freshman Parent,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches",8/28/1991,http://deepblue.lib.umich.edu/bitstream/2027.42/118778/3/jjd1322.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/118778/2/Freshman Parent_.hidden,http://hdl.handle.net/2027.42/118778,This content is open for research.
2027.42/118772,1991-1992 Speeches - Economic Strategy 2.0,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches",3/6/1992,http://deepblue.lib.umich.edu/bitstream/2027.42/118772/3/jjd1316.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/118772/2/Economic Strategy 2.0_.hidden,http://hdl.handle.net/2027.42/118772,This content is open for research.
2027.42/118788,1987-1988 Speeches - MLK Intro,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches",1/12/1988,http://deepblue.lib.umich.edu/bitstream/2027.42/118788/3/jjd808.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/118788/2/MLK Intro.hidden,http://hdl.handle.net/2027.42/118788,This content is open for research.
2027.42/118793,1991-1992 Speeches - Presidential Essays,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches",5/25/1992,http://deepblue.lib.umich.edu/bitstream/2027.42/118793/3/jjd1338.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/118793/2/Presidential Essays.hidden,http://hdl.handle.net/2027.42/118793,This content is open for research.
2027.42/118799,1991-1992 Speeches - Reality Notes 1.0,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches",7/4/1992,http://deepblue.lib.umich.edu/bitstream/2027.42/118799/3/jjd1344.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/118799/2/Reality Notes 1.0.hidden,http://hdl.handle.net/2027.42/118799,This content is open for research.
2027.42/118789,1991-1992 Speeches - Odds and Ends I,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches",5/2/1991,http://deepblue.lib.umich.edu/bitstream/2027.42/118789/3/jjd1333.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/118789/2/Odds and Ends I.hidden,http://hdl.handle.net/2027.42/118789,This content is open for research.
2027.42/118794,1991-1992 Speeches - Presidents' Weekend Finale,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches",9/24/1991,http://deepblue.lib.umich.edu/bitstream/2027.42/118794/3/jjd1339.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/118794/2/Presidents' Weekend Finale.hidden,http://hdl.handle.net/2027.42/118794,This content is open for research.
2027.42/118784,1991-1992 Speeches - Investments,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches",1/27/1991,http://deepblue.lib.umich.edu/bitstream/2027.42/118784/3/jjd1329.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/118784/2/Investments.hidden,http://hdl.handle.net/2027.42/118784,This content is open for research.
2027.42/118800,1991-1992 Speeches - Reality Test,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches",3/24/1992,http://deepblue.lib.umich.edu/bitstream/2027.42/118800/3/jjd1345.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/118800/2/Reality Test.hidden,http://hdl.handle.net/2027.42/118800,This content is open for research.
2027.42/118790,1991-1992 Speeches - Parents Orientation 5.1,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches",8/31/1991,http://deepblue.lib.umich.edu/bitstream/2027.42/118790/3/jjd1334.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/118790/2/Parents Orientation 5.1.hidden,http://hdl.handle.net/2027.42/118790,This content is open for research.
2027.42/118795,1991-1992 Speeches - Progress Talk,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches",12/1/1991,http://deepblue.lib.umich.edu/bitstream/2027.42/118795/3/jjd1340.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/118795/2/Progress Talk.hidden,http://hdl.handle.net/2027.42/118795,This content is open for research.
2027.42/118796,1991-1992 Speeches - Quotes,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches",9/30/1990,http://deepblue.lib.umich.edu/bitstream/2027.42/118796/3/jjd1341.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/118796/2/Quotes.hidden,http://hdl.handle.net/2027.42/118796,This content is open for research.
2027.42/118801,1991-1992 Speeches - Reality Test 1.0,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches",3/30/1992,http://deepblue.lib.umich.edu/bitstream/2027.42/118801/3/jjd1346.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/118801/2/Reality Test 1.0.hidden,http://hdl.handle.net/2027.42/118801,This content is open for research.
2027.42/118802,1991-1992 Speeches - Research Videotape,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches",6/5/1992,http://deepblue.lib.umich.edu/bitstream/2027.42/118802/3/jjd1347.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/118802/2/Research Videotape.hidden,http://hdl.handle.net/2027.42/118802,This content is open for research.
2027.42/118809,1991-1992 Speeches - Trip Ideas 3_26_92,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches",2016,http://deepblue.lib.umich.edu/bitstream/2027.42/118809/3/Trip Ideas 3_26_92_bhl-c91e2dd5.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/118809/2/Trip Ideas 3_26_92.hidden,http://hdl.handle.net/2027.42/118809,This content is open for research.
2027.42/118821,1992-1993 Speeches - Community College 1.0,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches",9/14/1992,http://deepblue.lib.umich.edu/bitstream/2027.42/118821/3/jjd1368.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/118821/2/Community College 1.0.hidden,http://hdl.handle.net/2027.42/118821,This content is open for research.
2027.42/118839,1986-1987 Speeches - SPRL,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches",2/13/1987,http://deepblue.lib.umich.edu/bitstream/2027.42/118839/3/jjd782.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/118839/2/SPRL.hidden,http://hdl.handle.net/2027.42/118839,This content is open for research.
2027.42/118826,1992-1993 Speeches - Football Bust-92,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches",11/24/1992,http://deepblue.lib.umich.edu/bitstream/2027.42/118826/3/jjd1374.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/118826/2/Football Bust-92.hidden,http://hdl.handle.net/2027.42/118826,This content is open for research.
2027.42/118835,1992-1993 Speeches - Listen and Learn 1.4,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches",2/6/1993,http://deepblue.lib.umich.edu/bitstream/2027.42/118835/3/jjd1382.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/118835/2/Listen and Learn 1.4.hidden,http://hdl.handle.net/2027.42/118835,This content is open for research.
2027.42/118831,1992-1993 Speeches - Grosse Pointe Rot. (word),"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches",6/8/1993,http://deepblue.lib.umich.edu/bitstream/2027.42/118831/3/jjd1378.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/118831/2/Grosse Pointe Rot. word.hidden,http://hdl.handle.net/2027.42/118831,This content is open for research.
2027.42/118816,1992-1993 Speeches - Alumni Remarks 12.0,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches",4/13/1993,http://deepblue.lib.umich.edu/bitstream/2027.42/118816/3/jjd1364.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/118816/2/Alumni Remarks 12.0.hidden,http://hdl.handle.net/2027.42/118816,This content is open for research.
2027.42/118810,1991-1992 Speeches - UM Inputs/Outputs,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches",8/28/1991,http://deepblue.lib.umich.edu/bitstream/2027.42/118810/3/jjd1356.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/118810/2/UM Inputs_Outputs.hidden,http://hdl.handle.net/2027.42/118810,This content is open for research.
2027.42/118867,1994-1995 Speeches - Op-Ed Cooperation,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches",5/2/1995,http://deepblue.lib.umich.edu/bitstream/2027.42/118867/3/jjd1411.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/118867/2/Op-Ed Cooperation.hidden,http://hdl.handle.net/2027.42/118867,This content is open for research.
2027.42/118828,1987-1988 Speeches - NIH Luncheon,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches",10/21/1987,http://deepblue.lib.umich.edu/bitstream/2027.42/118828/3/jjd812.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/118828/2/NIH Luncheon.hidden,http://hdl.handle.net/2027.42/118828,This content is open for research.
2027.42/118847,1992-1993 Speeches - Rotary Club - Jan. 24,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches",9/21/1992,http://deepblue.lib.umich.edu/bitstream/2027.42/118847/3/jjd1392.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/118847/2/Rotary Club - Jan. 24.hidden,http://hdl.handle.net/2027.42/118847,This content is open for research.
2027.42/118853,1992-1993 Speeches - wallenberg lecture,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches",9/10/1992,http://deepblue.lib.umich.edu/bitstream/2027.42/118853/3/jjd1397.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/118853/2/wallenberg lecture.hidden,http://hdl.handle.net/2027.42/118853,This content is open for research.
2027.42/118827,1992-1993 Speeches - Fresh Conv-93,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches",8/28/1993,http://deepblue.lib.umich.edu/bitstream/2027.42/118827/3/jjd1375.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/118827/2/Fresh Conv-93.hidden,http://hdl.handle.net/2027.42/118827,This content is open for research.
2027.42/118822,1992-1993 Speeches - Congressional Breakfast,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches",3/2/1993,http://deepblue.lib.umich.edu/bitstream/2027.42/118822/3/jjd1369.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/118822/2/Congressional Breakfast.hidden,http://hdl.handle.net/2027.42/118822,This content is open for research.
2027.42/118844,1992-1993 Speeches - Redraw Boundaries 1.4,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches",11/8/1992,http://deepblue.lib.umich.edu/bitstream/2027.42/118844/3/jjd1389.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/118844/2/Redraw Boundaries 1.4.hidden,http://hdl.handle.net/2027.42/118844,This content is open for research.
2027.42/118836,1992-1993 Speeches - Listen and Learn 1.6,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches",2/6/1993,http://deepblue.lib.umich.edu/bitstream/2027.42/118836/3/jjd1383.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/118836/2/Listen and Learn 1.6.hidden,http://hdl.handle.net/2027.42/118836,This content is open for research.
2027.42/118832,1992-1993 Speeches - Grosse Pointe Rotary,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches",5/11/1993,http://deepblue.lib.umich.edu/bitstream/2027.42/118832/3/jjd1379.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/118832/2/Grosse Pointe Rotary.hidden,http://hdl.handle.net/2027.42/118832,This content is open for research.
2027.42/118840,1987-1988 Speeches - NSF/MSF Conference,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches",6/4/1988,http://deepblue.lib.umich.edu/bitstream/2027.42/118840/3/jjd813.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/118840/2/NSF_MSF Conference.hidden,http://hdl.handle.net/2027.42/118840,This content is open for research.
2027.42/118860,1994-1995 Speeches - Flint Rotary 1994,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches",10/18/1995,http://deepblue.lib.umich.edu/bitstream/2027.42/118860/3/jjd1404.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/118860/2/Flint Rotary 1994.hidden,http://hdl.handle.net/2027.42/118860,This content is open for research.
2027.42/118850,1992-1993 Speeches - Tech Transfer 1.1 (87),"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches",2/8/1993,http://deepblue.lib.umich.edu/bitstream/2027.42/118850/3/jjd1395.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/118850/2/Tech Transfer 1.1 87.hidden,http://hdl.handle.net/2027.42/118850,This content is open for research.
