alumID,type,addressID
2716,business,940
2724,business,940
2732,business,940
2946,business,940
2953,business,940
3028,business,940
3045,business,940
1405,business,940
434,birth,941
1150,birth,942
1248,birth,942
1645,birth,942
2017,birth,942
2939,birth,942
1150,home,942
2939,home,942
1150,business,942
2939,business,942
2208,birth,943
77,birth,943
1428,birth,944
1428,home,944
201,business,944
471,business,944
918,business,944
1579,birth,945
941,birth,946
1045,birth,947
1610,birth,947
1911,birth,947
2001,birth,947
2444,birth,947
2508,birth,947
884,home,947
2071,home,947
2767,home,947
666,business,947
2071,business,947
2821,business,947
676,birth,948
676,home,948
676,business,948
1408,home,940
501,business,2084
1967,home,2085
1650,business,2085
2748,home,2086
2664,birth,2087
1195,birth,2088
2022,birth,2088
2703,birth,2088
2703,home,2088
2703,business,2088
566,birth,2089
951,business,2090
1548,business,2090
217,birth,2091
565,birth,2091
769,birth,2091
851,birth,2091
1374,birth,2091
1980,birth,2091
2358,birth,2091
2359,birth,2091
2369,birth,2091
217,home,2091
565,home,2091
851,home,2091
1374,home,2091
2358,home,2091
2359,home,2091
2592,home,2091
565,business,2091
2359,business,2091
727,birth,949
1556,birth,949
2947,birth,949
33,birth,950
1388,home,950
2103,business,950
191,business,951
2307,home,952
1344,business,953
2706,birth,954
2243,home,955
2527,birth,956
611,birth,957
934,birth,958
1160,birth,958
1463,birth,958
2144,birth,958
2215,birth,958
1160,home,958
616,business,958
1275,birth,959
1635,birth,960
1326,birth,961
1476,birth,961
263,home,961
531,home,961
646,home,961
1042,home,961
1190,home,961
1317,home,961
1345,home,961
1473,home,961
1476,home,961
1781,home,961
1824,home,961
1977,home,961
2157,home,961
2203,home,961
2362,home,961
2536,home,961
2546,home,961
2638,home,961
2908,home,961
93,business,961
260,business,961
263,business,961
390,business,961
425,business,961
531,business,961
540,business,961
646,business,961
1213,business,961
1316,business,961
1378,business,961
1473,business,961
1642,business,961
1709,business,961
1787,business,961
1977,business,961
2165,business,961
2225,business,961
2446,business,961
2536,business,961
2751,business,961
2940,business,961
2986,business,961
2751,home,961
106,birth,962
580,birth,962
1081,birth,962
1679,birth,962
1890,birth,962
2012,birth,962
2100,birth,962
2169,birth,962
2261,birth,962
2698,birth,962
580,home,962
2012,home,962
92,business,962
1476,business,962
1178,birth,963
1479,birth,963
1541,birth,963
2554,birth,963
2761,birth,963
252,home,963
613,home,963
1257,home,963
1302,home,963
1541,home,963
2135,home,963
2554,home,963
2761,home,963
2904,home,963
613,business,963
1224,business,963
1302,business,963
1541,business,963
2904,business,963
2236,birth,964
2840,birth,965
1931,home,965
828,birth,966
1,home,966
2532,birth,967
232,birth,968
849,birth,969
887,birth,969
1147,birth,969
1340,birth,969
2426,birth,969
849,home,969
887,home,969
1147,home,969
2426,home,969
2428,home,969
36,business,969
2848,business,969
535,birth,970
507,birth,971
629,birth,971
1390,birth,971
1515,birth,971
1719,birth,971
1763,birth,971
1892,birth,971
1894,birth,971
2051,birth,971
2575,birth,971
2594,birth,971
2750,birth,971
2912,birth,971
629,home,971
842,home,971
1454,home,971
2051,home,971
2397,home,971
2812,home,971
157,business,971
2051,business,971
2214,business,971
2352,business,971
2397,business,971
2472,birth,972
680,birth,973
914,birth,974
924,birth,974
1401,birth,974
3021,birth,974
1953,home,974
2304,home,974
2373,home,974
1953,business,974
652,birth,975
1739,birth,976
1457,birth,977
1514,home,978
1985,home,1051
216,birth,979
360,birth,979
817,birth,979
216,home,979
271,home,979
272,home,979
271,business,979
272,business,979
2339,birth,980
1781,birth,981
1470,home,982
2930,birth,983
1465,birth,983
316,birth,983
343,birth,983
537,birth,983
593,birth,983
649,birth,983
668,birth,983
1247,birth,983
1295,birth,983
1304,birth,983
1516,birth,983
1586,birth,983
1878,birth,983
1888,birth,983
1932,birth,983
2479,birth,983
2979,birth,983
316,home,983
343,home,983
537,home,983
1295,home,983
1350,home,983
1465,home,983
1516,home,983
1582,home,983
1878,home,983
3017,home,983
537,business,983
1902,business,983
2803,birth,984
2030,birth,984
341,birth,985
341,home,985
1664,home,985
341,business,985
159,birth,986
291,birth,986
2963,birth,986
291,home,986
2963,home,986
291,business,986
2963,business,986
574,birth,987
1018,birth,987
1397,birth,987
1874,birth,987
1950,birth,987
2483,birth,987
919,home,987
1017,home,987
1018,home,987
1397,home,987
1526,home,987
919,business,987
1018,business,987
1188,birth,988
1189,birth,988
493,birth,989
675,birth,989
1027,birth,989
1307,birth,989
1308,birth,989
1467,birth,989
2810,birth,989
675,home,989
1307,home,989
1308,home,989
1467,home,989
1954,home,989
2810,home,989
2810,business,989
456,birth,990
585,birth,990
1884,birth,990
2686,birth,990
2993,birth,990
456,home,990
1503,home,990
190,birth,991
340,birth,991
389,birth,991
519,birth,991
735,birth,991
905,birth,991
1284,birth,991
1411,birth,991
1616,birth,991
1690,birth,991
1975,birth,991
2093,birth,991
2146,birth,991
2413,birth,991
2478,birth,991
2681,birth,991
191,home,991
340,home,991
382,home,991
389,home,991
654,home,991
722,home,991
727,home,991
730,home,991
817,home,991
905,home,991
1153,home,991
1195,home,991
1539,home,991
1586,home,991
1616,home,991
2038,home,991
2251,home,991
2632,home,991
2915,home,991
182,business,991
382,business,991
654,business,991
722,business,991
730,business,991
873,business,991
905,business,991
1268,business,991
1276,business,991
1612,business,991
1885,business,991
1930,business,991
2304,business,991
2392,business,991
2413,business,991
2441,business,991
2560,business,991
2632,business,991
1153,birth,992
2269,birth,993
601,birth,994
2160,birth,994
2780,birth,994
2904,birth,994
327,birth,995
337,birth,995
480,birth,995
571,birth,995
572,birth,995
719,birth,995
928,birth,995
1312,birth,995
1566,birth,995
1664,birth,995
1802,birth,995
1814,birth,995
1762,birth,995
1862,birth,995
2168,birth,995
2288,birth,995
2431,birth,995
2635,birth,995
2645,birth,995
2711,birth,995
2712,birth,995
2738,birth,995
2878,birth,995
2882,birth,995
2967,birth,995
448,home,995
540,home,995
541,home,995
571,home,995
572,home,995
707,home,995
84,home,995
841,home,995
1007,home,995
1043,home,995
1122,home,995
1194,home,995
1311,home,995
1312,home,995
1507,home,995
1540,home,995
1566,home,995
1802,home,995
1862,home,995
2025,home,995
2118,home,995
2119,home,995
2194,home,995
2258,home,995
2288,home,995
2293,home,995
2306,home,995
2484,home,995
2635,home,995
2645,home,995
2728,home,995
2738,home,995
2967,home,995
3043,home,995
91,business,995
246,business,995
343,business,995
447,business,995
541,business,995
571,business,995
572,business,995
612,business,995
707,business,995
84,business,995
846,business,995
1043,business,995
1122,business,995
1254,business,995
1540,business,995
1566,business,995
2118,business,995
2119,business,995
2258,business,995
2288,business,995
2293,business,995
2381,business,995
2404,business,995
2738,business,995
3015,business,995
3043,business,995
447,home,995
2306,birth,996
2473,birth,997
1194,birth,996
2307,business,999
133,birth,1000
2661,birth,1001
917,birth,1002
846,birth,1003
2902,birth,1003
487,birth,1004
2857,home,1013
2640,birth,1005
1733,birth,1005
1267,birth,1006
1537,birth,1006
1713,birth,1006
586,home,1006
586,business,1006
1397,business,1006
1834,business,1006
101,birth,1007
1362,birth,1007
782,home,1008
2514,home,2092
259,birth,1009
672,home,1010
203,birth,1010
479,birth,1010
1138,birth,1010
1207,birth,1010
1384,birth,1010
1542,birth,1010
1714,birth,1010
2025,birth,1010
2415,birth,1010
2429,birth,1010
2913,birth,1010
3011,birth,1010
37,home,1010
140,home,1010
203,home,1010
265,home,1010
290,home,1010
468,home,1010
639,home,1010
715,home,1010
809,home,1010
1156,home,1010
1157,home,1010
1207,home,1010
1260,home,1010
1280,home,1010
1314,home,1010
1384,home,1010
1407,home,1010
1409,home,1010
1505,home,1010
1800,home,1010
1810,home,1010
2063,home,1010
2200,home,1010
2270,home,1010
2282,home,1010
2429,home,1010
2456,home,1010
2482,home,1010
2913,home,1010
2987,home,1010
3008,home,1010
3011,home,1010
9,business,1010
207,business,1010
265,business,1010
351,business,1010
389,business,1010
468,business,1010
518,business,1010
550,business,1010
660,business,1010
672,business,1010
697,business,1010
715,business,1010
809,business,1010
819,business,1010
1156,business,1010
1157,business,1010
1280,business,1010
1314,business,1010
1520,business,1010
1731,business,1010
1854,business,1010
2209,business,1010
2213,business,1010
2456,business,1010
2480,business,1010
2804,business,1010
2818,business,1010
2913,business,1010
2987,business,1010
64,birth,1011
96,birth,1011
329,birth,1011
506,birth,1011
531,birth,1011
609,birth,1011
2021,birth,1011
2040,birth,1011
2948,birth,1011
609,home,1011
2021,home,1011
2040,home,1011
609,business,1011
2427,business,1011
371,birth,1012
2690,birth,1012
2270,birth,1011
2011,home,1013
2049,home,1013
2068,home,1013
2858,home,1013
964,birth,1014
1589,birth,1015
1589,home,1015
395,birth,1016
2558,birth,1017
2561,birth,1017
2568,birth,1017
2769,birth,1018
1968,home,1018
2769,home,1018
1978,birth,1019
1987,birth,1019
2563,home,1019
957,birth,1020
2406,birth,1021
2169,home,1021
2406,home,1021
362,birth,1022
2397,birth,1023
1564,birth,1023
583,birth,1058
1343,birth,1024
1653,birth,1024
2367,birth,1024
2614,birth,1024
1630,home,1024
2576,home,1024
1630,business,1024
624,birth,1025
1738,birth,1025
1855,birth,1025
2307,birth,1025
2768,birth,1025
2966,birth,1025
273,home,1025
954,home,1025
1067,home,1025
1855,home,1025
2768,home,1025
273,business,1025
1855,business,1025
1736,birth,1025
2910,home,1026
843,birth,1027
1970,birth,1027
1970,home,1027
1072,birth,1028
1817,home,1028
260,birth,1029
1759,birth,1029
2647,birth,1030
441,birth,1031
1187,birth,1031
2392,birth,1031
2831,birth,1031
2832,birth,1031
2831,home,1031
1031,birth,1032
1439,birth,1033
1792,birth,1033
2178,birth,1033
48,home,1033
1439,home,1033
1792,home,1033
2178,home,1033
134,business,1033
2187,business,1033
2339,business,1033
2590,business,1033
443,birth,1034
2198,birth,1034
2388,birth,1034
2115,birth,1035
920,birth,1036
920,home,1036
369,birth,1037
370,birth,1037
370,home,1037
370,business,1037
1414,birth,1038
1414,home,1038
1414,business,1038
348,birth,1039
2037,birth,1039
384,home,1039
1096,home,1039
384,business,1039
1096,business,1039
2692,business,1039
665,birth,1040
1233,birth,1041
1233,home,1041
377,birth,1042
749,birth,1042
879,birth,1042
1489,birth,1042
1531,birth,1042
1952,birth,1042
868,home,1042
1489,home,1042
1952,home,1042
2415,home,1042
190,business,1042
555,birth,1043
556,birth,1043
1136,birth,1043
1268,birth,1043
1634,birth,1043
1795,birth,1043
2784,birth,1043
2860,birth,1043
555,home,1043
556,home,1043
1268,home,1043
1634,home,1043
1794,home,1043
1795,home,1043
2779,home,1043
555,business,1043
556,business,1043
873,birth,1044
1193,birth,1044
1385,birth,1044
828,home,1044
1193,home,1044
790,business,1044
311,birth,1045
2226,birth,1046
396,birth,1047
396,home,1047
1827,birth,1048
1601,birth,1049
2975,birth,1049
2022,home,1049
3038,birth,1050
350,birth,1051
1834,birth,1051
1834,home,1051
16,business,1051
360,business,1051
461,business,1051
953,home,1052
1808,home,1052
953,business,1052
1808,business,1052
2487,birth,1053
1618,home,1053
2487,home,1053
1618,business,1053
513,birth,1054
1929,birth,1054
2020,birth,1054
2258,birth,1054
2845,birth,1054
1635,home,1054
2845,home,1054
1249,birth,1055
1980,business,1056
827,home,1057
1690,home,1057
827,business,1057
599,birth,1058
971,birth,1058
1055,birth,1058
1356,birth,1058
1514,birth,1058
1644,birth,1058
1926,birth,1058
2282,birth,1058
2762,birth,1058
2785,birth,1058
590,home,1058
658,home,1058
860,home,1058
971,home,1058
1356,home,1058
1822,home,1058
1719,home,1058
1724,home,1058
1759,home,1058
1923,home,1058
2326,home,1058
2382,home,1058
2424,home,1058
2762,home,1058
2785,home,1058
590,business,1058
658,business,1058
1194,business,1058
1724,business,1058
2762,business,1058
2785,business,1058
1575,birth,1059
1575,home,1059
2107,birth,1060
452,birth,1061
2042,home,1062
2182,birth,1063
1790,birth,1064
1854,birth,1064
2779,birth,1064
1790,home,1064
1854,home,1064
2147,home,1064
1635,business,1064
1790,business,1064
1996,business,1064
2147,business,1064
743,birth,1065
150,home,1065
743,home,1065
917,home,1065
743,business,1065
917,business,1065
1560,business,1065
79,birth,1064
1197,birth,1064
1705,birth,1064
2984,birth,1064
633,home,1064
1187,home,1064
1197,home,1064
1937,home,1064
109,business,1064
110,business,1064
334,birth,1065
742,birth,1065
1629,birth,1065
2045,birth,1065
579,home,1065
742,home,1065
579,business,1065
742,business,1064
1919,home,1064
2276,home,1064
2489,home,1064
2984,home,1064
2311,birth,1065
2441,birth,1065
2638,birth,1065
617,home,1065
2152,home,1065
2309,home,1065
2311,home,1065
2441,home,1065
2878,home,1065
2978,home,1065
2592,business,1065
2978,business,1065
673,birth,1066
673,home,1066
673,business,1066
2818,birth,1067
2818,home,1068
2702,birth,1068
2991,home,1068
2858,business,1068
2310,birth,1069
2576,birth,1069
425,birth,1070
428,birth,1070
711,birth,1070
761,birth,1070
1895,birth,1070
2326,birth,1070
2349,birth,1070
2679,birth,1070
2767,birth,1070
2835,birth,1070
2869,birth,1070
425,home,1070
428,home,1070
429,home,1070
1223,home,1070
1895,home,1070
2183,home,1070
2219,home,1070
2292,home,1070
2349,home,1070
2413,home,1070
2631,home,1070
2835,home,1070
428,business,1070
429,business,1070
796,business,1070
1610,business,1070
1828,business,1070
2183,business,1070
2292,business,1070
2631,business,1070
2835,business,1070
1826,business,1071
1827,business,1071
10,home,1071
660,birth,1072
734,birth,1073
2058,birth,1073
2185,birth,1073
2616,home,1073
2616,business,1073
224,birth,1074
868,birth,1074
1954,birth,1074
224,home,1074
1220,home,1074
224,business,1074
641,birth,1075
720,birth,1076
163,birth,1077
263,birth,1077
430,birth,1077
3029,birth,1077
1763,home,1078
222,business,1078
432,birth,1079
718,birth,1080
704,birth,1080
1043,birth,1080
2136,birth,1080
2197,birth,1080
2199,birth,1080
2408,birth,1080
2409,birth,1080
2549,birth,1080
2631,birth,1080
2632,birth,1080
2718,birth,1080
718,home,1080
704,home,1080
1045,home,1080
2408,home,1080
2914,home,1080
718,business,1080
2972,birth,1081
602,birth,1081
603,birth,1081
633,birth,1082
1880,birth,1082
1429,birth,1083
1615,birth,1083
549,home,1083
561,home,1083
549,business,1083
561,business,1083
137,birth,1084
925,birth,1085
925,home,1085
842,birth,1086
1564,home,1086
1564,business,1086
2094,birth,1087
1886,birth,1087
1117,birth,1087
2919,birth,1087
1730,birth,1088
1114,birth,1089
1887,birth,1090
1820,birth,1091
969,home,1091
64,business,1091
155,business,1092
1463,home,1093
1935,home,1094
2385,home,1095
1555,birth,1096
780,birth,1097
1303,birth,1098
884,birth,1099
476,birth,1100
1435,birth,1100
2579,birth,1100
1435,home,1100
1730,home,1100
2579,home,1100
1730,business,1100
2669,business,1100
1287,birth,1101
1287,home,1101
505,birth,1102
937,birth,1102
2290,birth,1102
153,birth,1103
373,birth,1103
1079,birth,1103
1417,birth,1103
1483,birth,1103
1484,birth,1103
1667,birth,1103
1774,birth,1103
1692,birth,1103
1728,birth,1103
2054,birth,1103
2213,birth,1103
2214,birth,1103
2731,birth,1103
2941,birth,1103
585,home,1103
770,home,1103
1417,home,1103
1774,home,1103
1692,home,1103
2045,home,1103
2213,home,1103
2214,home,1103
2325,home,1103
2654,home,1103
328,business,1103
770,business,1103
1417,business,1103
1692,business,1103
2706,business,1103
219,birth,1104
3002,home,1104
3002,business,1104
2991,business,1105
1602,home,1106
999,birth,1107
3017,birth,1108
435,birth,1109
435,home,1109
2187,home,1109
387,birth,1110
582,birth,1110
1134,birth,1110
2239,birth,1110
2243,birth,1110
2651,birth,1110
2736,birth,1110
2998,birth,1110
387,home,1110
964,home,1110
2651,home,1110
2736,home,1110
2651,business,1110
542,birth,1111
542,home,1111
542,business,1111
177,birth,1112
2324,birth,1113
533,birth,1114
607,birth,1115
2035,birth,1115
2685,birth,1115
2528,home,1115
2685,home,1115
2809,home,1115
34,business,1115
2685,business,1115
2191,birth,1116
2304,birth,1117
649,home,1118
2289,home,1118
2784,home,1118
649,business,1118
2784,business,1118
142,home,1119
1040,home,1119
549,birth,1120
1096,birth,1120
1290,birth,1120
2314,birth,1120
1290,home,1120
1693,home,1120
2092,home,1120
1160,business,1120
1290,business,1120
1600,business,1120
2865,business,1120
462,birth,1121
350,home,1121
185,birth,1121
431,birth,1121
724,birth,1121
766,birth,1121
1120,birth,1121
1614,birth,1121
1727,birth,1121
2098,birth,1121
2110,birth,1121
2112,birth,1121
2116,birth,1121
2180,birth,1121
102,home,1121
431,home,1121
724,home,1121
732,home,1121
1120,home,1121
1171,home,1121
1434,home,1121
1614,home,1121
1806,home,1121
1695,home,1121
2094,home,1121
2110,home,1121
2116,home,1121
2440,home,1121
2803,home,1121
2944,home,1121
102,business,1121
126,business,1121
431,business,1121
724,business,1121
842,business,1121
1177,business,1121
1275,business,1121
1359,business,1121
1614,business,1121
2803,business,1121
960,birth,1122
2424,birth,1123
2611,home,1124
93,birth,1124
568,birth,1124
859,birth,1124
939,birth,1124
1062,birth,1124
1258,birth,1124
1378,birth,1124
1379,birth,1124
1413,birth,1124
1440,birth,1124
1687,birth,1124
1750,birth,1124
1757,birth,1124
2105,birth,1124
2153,birth,1124
2300,birth,1124
2321,birth,1124
2433,birth,1124
2606,birth,1124
2804,birth,1124
2871,birth,1124
2905,birth,1124
3019,birth,1124
281,home,1124
480,home,1124
1084,home,1124
1326,home,1124
1378,home,1124
1379,home,1124
1687,home,1124
1739,home,1124
1757,home,1124
1765,home,1124
1987,home,1124
2153,home,1124
2300,home,1124
2432,home,1124
2606,home,1124
2630,home,1124
2639,home,1124
2871,home,1124
108,business,1124
203,business,1124
281,business,1124
480,business,1124
1084,business,1124
1379,business,1124
1687,business,1124
1739,business,1124
1765,business,1124
2373,business,1124
2630,business,1124
2816,birth,1124
2668,birth,1125
363,business,1126
2654,business,1126
58,business,1124
1524,birth,2093
1524,home,2093
92,home,2094
2277,birth,1127
216,business,1127
915,birth,1128
328,birth,1129
2064,birth,1130
2064,home,1130
2064,business,1130
2192,birth,1131
2194,birth,1131
2728,birth,1131
1663,birth,1132
2068,birth,1132
2567,birth,1132
1616,business,1132
1953,birth,1133
2648,birth,1133
217,business,1134
1428,business,1134
1438,business,1134
1544,birth,1135
1711,birth,1135
2737,birth,1135
3004,birth,1135
104,home,1135
3004,home,1135
156,business,1135
1388,birth,1136
1213,birth,1137
2605,home,1137
2605,business,1137
2646,business,1138
143,birth,1139
271,birth,1140
272,birth,1140
1269,birth,1140
2211,birth,1140
307,home,1140
637,home,1140
637,business,1140
764,birth,1141
2557,birth,1141
1700,birth,1142
2079,birth,1142
1931,birth,1143
2337,home,1144
1410,birth,1145
1410,home,1145
315,home,1146
1573,home,1146
2047,home,1146
2225,home,1146
2538,home,1146
315,business,1146
585,business,1146
2538,business,1146
2813,business,1146
2103,home,1147
455,birth,1148
2078,birth,1149
150,birth,1149
193,birth,1149
293,birth,1149
301,birth,1149
307,birth,1149
495,birth,1149
496,birth,1149
497,birth,1149
610,birth,1149
932,birth,1149
977,birth,1149
1122,birth,1149
1176,birth,1149
1316,birth,1149
1345,birth,1149
1387,birth,1149
1470,birth,1149
1472,birth,1149
1599,birth,1149
1889,birth,1149
1899,birth,1149
1921,birth,1149
2000,birth,1149
1998,birth,1149
2165,birth,1149
2166,birth,1149
2237,birth,1149
2338,birth,1149
2347,birth,1149
2361,birth,1149
2337,birth,1149
2463,birth,1149
2514,birth,1149
2537,birth,1149
2622,birth,1149
2672,birth,1149
2715,birth,1149
2734,birth,1149
2853,birth,1149
2863,birth,1149
2909,birth,1149
2910,birth,1149
3018,birth,1149
3026,birth,1149
3039,birth,1149
3046,birth,1149
824,home,1149
931,home,1149
932,home,1149
995,home,1149
1316,home,1149
1370,home,1149
1373,home,1149
1387,home,1149
1418,home,1149
1430,home,1149
1472,home,1149
1837,home,1149
2000,home,1149
2026,home,1149
2078,home,1149
2165,home,1149
2166,home,1149
2167,home,1149
2338,home,1149
2347,home,1149
2405,home,1149
2505,home,1149
2622,home,1149
2636,home,1149
2672,home,1149
2715,home,1149
2786,home,1149
2954,home,1149
3013,home,1149
3018,home,1149
3039,home,1149
2,business,1149
97,business,1149
138,business,1149
151,business,1149
371,business,1149
606,business,1149
932,business,1149
1370,business,1149
1373,business,1149
1472,business,1149
2000,business,1149
2062,business,1149
2167,business,1149
2338,business,1149
2954,business,1149
2998,business,1149
3039,business,1149
1627,birth,1150
988,birth,1151
988,home,1151
1283,birth,1152
1192,birth,1153
1341,birth,1153
1341,home,1153
1865,business,1154
904,birth,1154
20,birth,1155
501,birth,1155
502,birth,1155
853,birth,1155
1334,birth,1155
1891,birth,1155
2969,birth,1155
2996,birth,1155
853,home,1155
2880,business,1156
919,birth,1157
1582,birth,1157
1833,birth,1157
1319,home,1157
2657,birth,1158
397,birth,1159
408,birth,1159
2252,birth,1159
2253,birth,1159
2486,birth,1159
2671,birth,1159
397,home,1159
2024,home,1159
2252,home,1159
2486,home,1159
2358,business,1159
2486,business,1159
166,birth,1159
1875,home,1159
397,business,1159
289,birth,1159
870,birth,1159
1740,birth,1159
1945,birth,1159
2654,birth,1159
166,home,1159
2590,home,1159
166,business,1159
1131,business,1159
1817,business,1159
332,birth,1160
339,birth,1160
540,birth,1160
541,birth,1160
799,birth,1160
1752,birth,1160
2598,birth,1160
2599,birth,1160
2656,birth,1160
2473,home,1160
2656,home,1160
9,birth,1161
878,birth,1162
2885,home,1162
2458,birth,1163
616,birth,1164
2251,birth,1164
2953,birth,1164
3025,birth,1164
3025,home,1164
803,birth,1165
791,birth,1166
567,birth,1167
1156,birth,1168
2821,birth,1167
1935,birth,1169
2602,birth,1170
403,birth,1171
140,birth,1172
2335,birth,1172
2946,birth,1172
1455,home,1172
1885,home,1172
2335,home,1172
1426,business,1172
1277,birth,1173
1081,home,1173
1081,business,1173
44,birth,1174
1405,birth,1174
1942,birth,1174
1405,home,1174
1561,business,1174
722,birth,1175
1889,home,1175
364,birth,1151
1037,birth,1151
259,home,1151
878,home,1151
259,business,1151
1770,birth,1176
1770,home,1176
684,birth,1153
697,birth,1153
850,birth,1153
2080,birth,1153
684,home,1153
2081,home,1153
2080,home,1153
684,business,1153
2550,business,1153
747,birth,1154
782,birth,1154
903,birth,1154
1087,birth,1154
1285,birth,1154
879,home,1154
903,home,1154
1092,home,1154
879,business,1154
2243,business,1154
631,birth,1177
776,birth,1178
711,business,1178
1491,home,1179
1985,birth,1151
1986,birth,1151
1899,home,1151
1899,business,1151
1974,business,1176
1910,birth,1153
338,birth,1154
1940,birth,1154
2122,birth,1154
2342,birth,1154
1940,home,1154
2342,home,1154
2602,home,1154
2335,business,1154
380,birth,1178
455,home,2095
455,business,2095
2339,home,1180
1100,birth,2096
336,birth,1181
2273,birth,1181
336,home,1181
2561,home,1181
2561,business,1181
38,birth,1182
612,birth,1182
1372,birth,1182
1540,birth,1182
2154,birth,1182
612,home,1182
885,home,1182
1181,home,1182
1372,home,1182
361,business,1182
1372,business,1182
1611,birth,1183
1933,birth,1183
1408,birth,1184
511,birth,1185
613,birth,1186
974,birth,1186
1078,birth,1186
1158,birth,1186
1760,birth,1186
2724,birth,1186
974,home,1186
10,business,1186
974,business,1186
1988,birth,1187
2837,home,1188
84,birth,1189
1232,birth,1189
1511,birth,1189
1521,birth,1189
2019,birth,1189
2202,birth,1189
2620,birth,1189
1180,home,1189
1511,home,1189
2232,birth,1190
410,birth,1191
1324,birth,1191
1756,birth,1191
2052,birth,1191
2786,birth,1191
410,home,1191
1015,home,1191
1756,home,1191
2052,home,1191
410,business,1191
920,business,1191
1550,home,1192
2839,birth,1193
2839,home,1193
790,birth,1194
1380,birth,1195
1584,birth,1196
128,birth,1197
168,birth,1197
209,birth,1197
1902,birth,1197
2468,birth,1197
168,home,1197
8,birth,1198
657,birth,1198
2616,birth,1198
2228,birth,1199
1227,birth,1200
2850,birth,1200
1493,birth,1201
83,birth,1202
1696,birth,1203
460,birth,1204
2884,birth,1204
3033,birth,1205
2597,birth,1206
829,home,1207
2297,birth,1208
1239,birth,1209
1048,home,1210
141,birth,1211
347,birth,1211
1451,birth,1211
418,birth,1212
637,birth,1212
638,birth,1212
639,birth,1212
638,home,1212
2180,home,1213
2113,birth,1213
2936,birth,1213
947,birth,1213
355,birth,1214
1177,birth,1215
1517,birth,1216
1518,birth,1216
423,birth,1217
423,home,1217
257,birth,1218
1286,birth,1218
2448,birth,1218
606,home,1218
671,birth,1219
2973,birth,1220
1740,business,1221
1162,birth,1222
265,birth,1223
2529,birth,1223
2529,home,1223
716,home,1224
716,business,1224
2475,birth,1225
2659,birth,1225
941,home,1226
1007,birth,1227
115,birth,1228
116,birth,1228
499,birth,1228
854,birth,1228
1399,birth,1228
2163,birth,1228
250,home,1228
837,home,1228
854,home,1228
1072,home,1228
2163,home,1228
250,business,1228
456,business,1228
837,business,1228
2252,business,1228
2756,business,1228
1301,home,1229
94,birth,1230
314,birth,1230
398,birth,1230
523,birth,1230
524,birth,1230
650,birth,1230
751,birth,1230
969,birth,1230
1005,birth,1230
1010,birth,1230
1492,birth,1230
2053,birth,1230
2322,birth,1230
2471,birth,1230
2499,birth,1230
2578,birth,1230
2820,birth,1230
2833,birth,1230
524,home,1230
749,home,1230
764,home,1230
822,home,1230
1105,home,1230
1303,home,1230
1605,home,1230
2015,home,1230
2112,home,1230
2168,home,1230
2322,home,1230
2615,home,1230
2688,home,1230
2820,home,1230
2947,home,1230
70,business,1230
252,business,1230
362,business,1230
749,business,1230
822,business,1230
1105,business,1230
1149,business,1230
1586,business,1230
2017,business,1230
2168,business,1230
2311,business,1230
2461,business,1230
2575,business,1230
2688,business,1230
865,birth,1231
671,home,1231
671,business,1231
67,birth,1232
104,birth,1232
123,birth,1232
126,birth,1232
305,birth,1232
681,birth,1232
809,birth,1232
875,birth,1232
1264,birth,1232
1707,birth,1232
2187,birth,1232
2309,birth,1232
2634,birth,1232
205,business,1232
2798,birth,1233
589,birth,1234
618,home,1235
618,business,1235
1568,birth,1236
1568,home,1236
2956,birth,1237
694,birth,1238
777,birth,1238
694,home,1238
807,home,1238
1950,home,1238
2155,home,1238
2597,home,1238
2637,home,1238
3035,home,1238
1518,business,1238
2455,business,1238
135,business,1239
2515,business,1239
1957,birth,1240
2299,birth,1241
1951,birth,1242
2002,birth,1243
692,birth,1244
335,birth,1245
409,birth,1245
2123,birth,1245
408,home,1245
1168,home,1245
1169,home,1245
1383,home,1245
1457,home,1245
1684,home,1245
1863,home,1245
2247,home,1245
2319,home,1245
2488,home,1245
2816,home,1245
21,business,1245
38,business,1245
408,business,1245
474,business,1245
1168,business,1245
1169,business,1245
1383,business,1245
1457,business,1245
1684,business,1245
2161,business,1245
2247,business,1245
2488,business,1245
2912,home,1246
2895,business,1246
31,birth,1247
946,home,1248
946,business,1248
299,birth,1249
2041,home,1249
495,business,1250
675,business,1251
810,birth,1252
1381,birth,1253
752,business,1254
683,birth,1250
972,birth,1250
2328,birth,1250
489,home,1250
497,home,1250
683,home,1250
1746,home,1250
355,business,1250
489,business,1250
497,business,1250
683,business,1250
1774,business,1250
1746,business,1250
1434,birth,1250
2329,birth,1250
2886,birth,1250
1214,home,1250
2420,home,1250
2420,business,1250
2996,business,1250
1958,birth,1256
247,birth,1257
1638,birth,1257
247,home,1257
2237,home,1257
247,business,1257
2237,business,1257
1154,birth,1258
1154,home,1258
526,birth,1259
1716,birth,1260
11,birth,1261
330,home,1262
330,business,1262
2255,birth,1263
1027,home,1264
547,birth,1265
2212,birth,1265
1620,birth,1266
1394,home,1266
647,birth,1267
833,home,1268
1665,birth,1269
105,birth,1270
111,business,1270
236,birth,1271
239,birth,1271
1844,home,1271
2396,birth,1272
1003,birth,1273
1004,birth,1273
2851,birth,1273
349,home,1273
402,home,1273
463,home,1273
725,home,1273
858,home,1273
926,home,1273
1003,home,1273
1004,home,1273
1475,home,1273
